# V1 V2 V3 V4 V5 V6 V7 V8
57 551.695953149229 4878.19722843133 / -1.35821124299673 2.49647884500834 -0.537908857551136 1.0231187486258
58 552.396873378439 4878.35953321408 / -0.822147070199873 2.49647884500834 -0.537908857551136 1.0231187486258
59 553.303522003874 4879.60491269029 / 0.066743259095448 2.49647884500834 -0.537908857551136 1.0231187486258
60 563.42771454333 4881.33053211567 / 0.235841706708039 1.37382905895545 1.2948294453008 1.0231187486258
61 564.360106589847 4880.62429819312 / 1.40167312648506 1.37382905895545 1.2948294453008 1.0231187486258
62 565.309807520433 4879.1162285167 / -1.31917324291468 1.37382905895545 1.2872283246604 1.0231187486258
63 528.358940034566 4870.1672550509 / -0.450078470175095 0.85568300385412 1.45059998594156 -0.975616806725314
64 529.127924243356 4871.58447490391 / 0.493390842251141 0.85568300385412 1.45059998594156 -0.975616806725314
65 530.545595674337 4870.06174260196 / -0.969156479499866 0.85568300385412 1.45059998594156 -0.975616806725314
66 540.049658518632 4870.59673914635 / 1.03396787573741 -1.04418586485077 -0.658580855349183 -0.975616806725314
67 541.020168719251 4870.96792047413 / 0.341772973423103 -1.04418586485077 -0.658580855349183 -0.975616806725314
68 542.145802453855 4870.69238324274 / 2.26568122987604 -1.04418586485077 -0.658580855349183 -0.975616806725314
69 551.419259065997 4871.02659990811 / 1.00473497289977 -0.957828189000544 -0.0413595397853499 -0.975616806725314
70 552.864950531342 4870.80113860824 / -0.524476186033502 -0.957828189000544 -0.0413595397853499 -0.975616806725314
71 553.595888192267 4870.82693491809 / 0.356947879198198 -0.957828189000544 -0.0413595397853499 -0.975616806725314
72 563.147364458527 4872.69681472061 / 0.166297752925993 -0.353324458048989 0.188666338721429 -0.975616806725314
73 564.668376976817 4872.3483795569 / -0.16838682701462 -0.353324458048989 0.188666338721429 -0.975616806725314
74 565.694435786442 4872.4525629851 / -0.703684064043497 -0.353324458048989 0.0666113607498621 -0.975616806725314
75 587.26042172717 4871.67480762009 / -0.818147443679008 1.89197511405678 1.81716932950992 1.0231187486258
76 588.135182655074 4872.01186101467 / -0.427397563723668 1.89197511405678 2.1309582452015 1.0231187486258
77 589.267860799392 4872.45251957354 / -0.625830492065944 1.89197511405678 2.1309582452015 1.0231187486258
78 528.751162655721 4857.73610105114 / 2.4121849278178 -1.13054354070099 -0.528466499275054 -0.975616806725314
79 529.479261198627 4858.18416613532 / 1.17038333144694 -1.13054354070099 -0.528466499275054 -0.975616806725314
80 530.540772770234 4858.48215635607 / 0.0530610911750807 -1.38961656825165 -0.528466499275054 -0.975616806725314
81 540.350249185962 4859.80688052374 / -1.77978984150987 -1.13054354070099 -0.564081859919671 1.0231187486258
82 541.310722039718 4858.4997463909 / 1.49826267868262 -1.13054354070099 -0.499948747446229 1.0231187486258
83 542.267397826919 4858.61847058166 / -1.45050820039374 -1.13054354070099 -0.47892299059059 1.0231187486258
84 552.1745389437 4858.77535829122 / -0.502629101757374 -1.30325889240143 -0.0115454519447933 -0.975616806725314
85 553.273573104283 4859.00271851419 / -1.35760156600699 -1.38961656825165 -0.0115454519447933 -0.975616806725314
86 554.314775004299 4859.39800243649 / -0.464665537476682 -1.38961656825165 0.356044359358476 -0.975616806725314
87 564.029210066747 4859.47823124724 / 0.179663176160017 -1.47597424410188 0.785163942649093 1.0231187486258
88 564.932848269623 4859.26921457738 / -1.03942534725443 -1.47597424410188 0.785163942649093 1.0231187486258
89 566.159623073928 4859.05547976637 / -0.521409553043247 -1.47597424410188 0.206522668270217 1.0231187486258
90 575.753046458322 4861.38263474131 / 1.63340386469532 -1.04418586485077 0.156420670621383 -0.975616806725314
91 576.884181651439 4860.38163208166 / 1.07501096315406 -1.04418586485077 0.195400684042741 -0.975616806725314
92 577.746217595997 4861.03322157576 / 1.64949025111476 -1.04418586485077 0.195400684042741 -0.975616806725314
93 547.091053445539 4887.84052475653 / -1.67122489798962 0.769325328003898 0.0210223675122036 1.0231187486258
94 548.309834174872 4887.65868372013 / -0.707023602504018 0.769325328003898 0.0210223675122036 1.0231187486258
95 549.413714938596 4886.45290896278 / -1.3392825439148 0.769325328003898 0.105382826131506 1.0231187486258
96 552.521594253834 4848.58374481045 / -0.323389037317841 -1.5623319199521 -0.269752682848058 1.0231187486258
97 553.670349832881 4847.11545024893 / -0.510104576602858 -1.5623319199521 -0.176280495507959 1.0231187486258
98 554.6375487604 4847.40210709314 / -0.484605377773209 -1.5623319199521 -0.176280495507959 1.0231187486258
99 564.308295938891 4848.29135474098 / 1.29523018206104 -1.47597424410188 -0.00616158466002081 -0.975616806725314
100 565.507966797925 4848.10177755006 / -0.456110769844978 -1.47597424410188 0.0667120413150679 -0.975616806725314
101 566.310946756266 4849.03596787441 / -0.473953525383146 -1.47597424410188 0.0667120413150679 -0.975616806725314
102 580.086813238838 4848.17801949614 / -0.977329372775349 1.28747138310523 1.18804421730353 1.0231187486258
103 581.055658809597 4848.33423201275 / -0.726092128143691 1.28747138310523 0.847831086707862 1.0231187486258
104 582.024503205302 4849.78299671567 / -0.0133473564310153 1.28747138310523 0.703072497691742 1.0231187486258
105 585.937393363696 4916.74676417415 / 0.974842553056711 -0.353324458048989 -0.557058561301178 1.0231187486258
106 586.985111859226 4915.09979855207 / 0.805781671555152 -0.353324458048989 -0.569657517247976 1.0231187486258
107 587.923433121682 4915.06787823192 / -0.131242717125714 -0.353324458048989 -0.54025095232115 1.0231187486258
108 568.524736195952 4841.73227657372 / 0.593296703964516 1.5465444106559 1.69364545335745 1.0231187486258
109 569.432782976931 4841.64081390553 / 1.76461532639848 1.5465444106559 1.65659882552174 1.0231187486258
110 570.471125189684 4841.02713247844 / -0.172179774670053 1.5465444106559 1.65659882552174 1.0231187486258
111 572.718362026445 4832.92938094224 / 0.358250062592757 -0.871470513150322 0.476686857512767 -0.975616806725314
112 573.74986848984 4833.14193095341 / -0.458886075523491 -0.871470513150322 0.476686857512767 -0.975616806725314
113 574.480918936587 4833.08731413152 / 0.139015380355154 -0.871470513150322 0.476686857512767 -0.975616806725314
114 515.50312995558 4905.5008878146 / -1.40157730112285 0.942040679704342 1.52175378868568 1.0231187486258
115 516.523287644839 4905.66270068196 / -0.106487466742685 0.942040679704342 1.96057020655325 1.0231187486258
116 517.272327384605 4905.69641354377 / 0.618591760805992 0.942040679704342 1.96057020655325 1.0231187486258
117 539.045209232086 4905.83249036543 / -1.1434928619047 2.06469046575723 2.10279406746503 1.0231187486258
118 540.052971593572 4906.13434505977 / -1.50439021599116 2.06469046575723 2.10279406746503 1.0231187486258
119 540.531696630583 4905.87034379528 / -1.28322075248579 2.06469046575723 2.10279406746503 1.0231187486258
120 546.637937874487 4906.82756038728 / 1.08531404700012 0.85568300385412 1.60417650702386 1.0231187486258
121 547.867556092973 4905.84702022533 / -1.66587390837106 0.85568300385412 1.59140239807793 1.0231187486258
122 548.759799901491 4906.08327355595 / -1.1393415961127 0.85568300385412 1.59140239807793 1.0231187486258
123 566.607828090259 4907.43691290836 / 0.225004183695161 -0.439682133899211 -0.572743194122184 -0.975616806725314
124 567.407506742223 4906.89167716055 / 0.292300585688035 -0.439682133899211 -0.572743194122184 -0.975616806725314
125 568.372205594268 4907.34028266007 / 0.928488719969005 -0.439682133899211 -0.572743194122184 -0.975616806725314
126 573.528186710283 4907.65048114565 / -0.171946784481688 -0.439682133899211 -0.724936134531054 1.0231187486258
127 575.144604314426 4907.73072613476 / -0.233915802829797 -0.439682133899211 -0.724936134531054 1.0231187486258
128 576.638944180082 4907.78959902965 / 0.730622685160549 -0.439682133899211 -0.671215308504547 1.0231187486258
129 523.420113535958 4901.89784121586 / -0.200956557492803 0.164821597052343 -0.981116267473085 1.0231187486258
130 524.358321453182 4902.2584554737 / -0.890256867744301 0.164821597052343 -0.981116267473085 1.0231187486258
131 525.368611235577 4901.90128398557 / -0.695765882179132 0.164821597052343 -0.981116267473085 1.0231187486258
132 543.128797759329 4899.43651545989 / -0.840770581990137 0.769325328003898 0.0673177033921027 -0.975616806725314
133 544.170314901402 4897.83243727951 / -1.26022019550049 0.769325328003898 0.0673177033921027 -0.975616806725314
134 545.001540935765 4899.58978104844 / 0.161251701367351 0.769325328003898 0.0673177033921027 -0.975616806725314
135 503.946227158208 4892.82203180715 / -1.24023939279357 0.164821597052343 -1.03992661252012 -0.975616806725314
136 504.841302704124 4894.5153307863 / 0.807136834029512 0.164821597052343 -1.03646699053139 -0.975616806725314
137 505.623069815649 4894.17741347435 / -0.862723989688273 0.164821597052343 -1.03646699053139 -0.975616806725314
138 515.979713116097 4894.22665107192 / 0.855091182238458 0.0784639212021213 -1.00054351327272 -0.975616806725314
139 516.843978084837 4893.81611926137 / -0.0423662429147046 0.0784639212021213 -1.00054351327272 -0.975616806725314
140 517.449178353739 4893.65753844034 / 1.32903582863293 0.0784639212021213 -1.00054351327272 -0.975616806725314
141 527.533474340796 4894.30899780517 / 0.456298138312419 0.0784639212021213 -0.93913075356205 -0.975616806725314
142 528.354420970327 4894.21673130292 / 0.483307761009522 0.337536948752788 -0.93913075356205 -0.975616806725314
143 530.272423486364 4894.19266746689 / 0.570489581050178 0.0784639212021213 -0.93913075356205 -0.975616806725314
144 535.664089338067 4894.96759891025 / -0.265780477422083 0.682967652153676 -0.951715837192722 1.0231187486258
145 536.026715352561 4894.42510136348 / 1.39426979035973 0.682967652153676 -0.951715837192722 1.0231187486258
146 537.723273662794 4894.95707515933 / 1.55344320462462 0.682967652153676 -0.951715837192722 1.0231187486258
147 551.46493174278 4895.52669244521 / 2.51645572170126 -0.266966782198767 -0.805171659519588 -0.975616806725314
148 552.103187144869 4895.82622185343 / 2.10311936175586 -0.266966782198767 -0.805171659519588 -0.975616806725314
149 553.320266834232 4894.791915324 / 1.4975544920813 -0.266966782198767 -0.805171659519588 -0.975616806725314
150 562.388048745174 4895.86465315959 / 0.478453780855826 -0.180609106348545 -0.850737640227569 -0.975616806725314
151 563.5607609937 4895.49199122169 / 2.07810193716318 -0.180609106348545 -0.850737640227569 -0.975616806725314
152 564.507098668081 4895.46435661168 / -0.368921972396378 -0.180609106348545 -0.850737640227569 -0.975616806725314
153 574.900545589555 4895.42937268276 / -0.339691889525616 -0.266966782198767 -0.745412441787789 1.0231187486258
154 575.831264388469 4894.96968113486 / -0.386035982665258 -0.266966782198767 -0.745412441787789 1.0231187486258
155 576.647676773799 4896.58141809689 / 1.41217345017397 -0.266966782198767 -0.738408318021081 1.0231187486258
156 591.592024640531 4900.19088237337 / 0.903802477311479 1.46018673480567 1.71867376442334 1.0231187486258
157 592.355996782751 4900.06217312977 / 0.0530287865314686 1.46018673480567 1.70030962945148 1.0231187486258
158 520.072887509083 4886.36372652929 / -0.122705234204024 0.251179272902565 -0.916229925234499 1.0231187486258
159 520.889860100267 4886.262037819 / 0.749306414193435 0.251179272902565 -0.916229925234499 1.0231187486258
160 521.755721374848 4886.33305811581 / -0.507691858440612 0.251179272902565 -0.916229925234499 1.0231187486258
161 527.903058018971 4882.47594377076 / -0.683246036092302 0.942040679704342 2.09266495450045 -0.975616806725314
162 528.728429225179 4881.70834624184 / -0.458874665626323 0.942040679704342 2.09266495450045 -0.975616806725314
163 530.053148939488 4881.99347366536 / -0.819231923202424 0.942040679704342 2.09266495450045 -0.975616806725314
164 535.668861173927 4882.94854605329 / 0.0374164599179902 0.337536948752788 -0.955529465072464 1.0231187486258
165 536.756392410279 4882.6375868459 / -0.261283205341503 0.337536948752788 -0.911907561799486 1.0231187486258
166 537.916336609466 4882.6026343712 / -0.757016746330967 0.337536948752788 -0.911907561799486 1.0231187486258
167 575.160038381932 4882.57762991107 / -0.868375320208942 -0.0942514304983229 -0.655821123854613 1.0231187486258
168 576.512730532954 4883.07288541464 / -0.920364774078325 -0.0942514304983229 -0.705984035510295 1.0231187486258
169 577.246720272607 4884.96123959518 / -1.09934619679076 -0.0942514304983229 -0.705984035510295 1.0231187486258
170 552.098146953029 4878.26691559648 / -1.35821124299673 2.49647884500834 -0.537908857551136 1.0231187486258
171 552.531075262288 4878.39110826512 / -0.822147070199873 2.49647884500834 -0.537908857551136 1.0231187486258
172 553.140669919805 4879.1137746434 / 0.066743259095448 2.49647884500834 -0.537908857551136 1.0231187486258
173 563.661466535391 4880.90989526811 / 0.235841706708039 1.37382905895545 1.2948294453008 1.0231187486258
174 564.379176425015 4880.17278004161 / 1.40167312648506 1.37382905895545 1.2948294453008 1.0231187486258
175 564.959294331935 4879.40048598833 / -1.31917324291468 1.37382905895545 1.2948294453008 1.0231187486258
176 528.262378932305 4870.42910944911 / -0.450078470175095 0.85568300385412 1.45059998594156 -0.975616806725314
177 528.974325754063 4871.03850140014 / 0.493390842251141 0.85568300385412 1.45059998594156 -0.975616806725314
178 530.512857225417 4869.86203003116 / -0.969156479499866 0.85568300385412 1.45059998594156 -0.975616806725314
179 540.094423618132 4870.98427664895 / 1.03396787573741 -1.04418586485077 -0.658580855349183 -0.975616806725314
180 540.928753909116 4871.30589519323 / 0.341772973423103 -1.04418586485077 -0.658580855349183 -0.975616806725314
181 542.332608394446 4871.04398251741 / 2.26568122987604 -1.04418586485077 -0.590957227185767 -0.975616806725314
182 551.966271620823 4870.86435483727 / 1.00473497289977 -0.957828189000544 -0.0413595397853499 -0.975616806725314
183 552.63717101723 4870.74593299177 / -0.524476186033502 -0.957828189000544 -0.0413595397853499 -0.975616806725314
184 553.997554324544 4870.56537695178 / 0.356947879198198 -0.957828189000544 0.258767926084649 -0.975616806725314
185 562.732625972779 4872.44074765466 / 0.166297752925993 -0.353324458048989 0.188666338721429 -0.975616806725314
186 564.632036567644 4872.68658596513 / -0.16838682701462 -0.353324458048989 0.188666338721429 -0.975616806725314
187 565.377066595784 4872.50323175695 / -0.703684064043497 -0.353324458048989 0.0666113607498621 -0.975616806725314
188 587.430583874116 4872.08683802036 / -0.818147443679008 1.89197511405678 1.81716932950992 1.0231187486258
189 588.304129525366 4871.82257202603 / -0.427397563723668 1.89197511405678 2.1309582452015 1.0231187486258
190 589.184373107252 4871.97465124882 / -0.625830492065944 1.89197511405678 2.1309582452015 1.0231187486258
191 528.796064238863 4858.26717834259 / 2.4121849278178 -1.13054354070099 -0.528466499275054 -0.975616806725314
192 529.54408203708 4858.08107461617 / 1.17038333144694 -1.13054354070099 -0.528466499275054 -0.975616806725314
193 530.720922230221 4858.75881008727 / 0.0530610911750807 -1.38961656825165 -0.528466499275054 -0.975616806725314
194 541.097669263286 4859.05219790838 / 1.49826267868262 -1.13054354070099 -0.499948747446229 1.0231187486258
195 542.149282779761 4858.78296217237 / -1.45050820039374 -1.13054354070099 -0.499948747446229 1.0231187486258
196 552.14542425941 4858.89292098321 / -0.502629101757374 -1.30325889240143 -0.0115454519447933 -0.975616806725314
197 553.230876235026 4858.82399518083 / -1.35760156600699 -1.38961656825165 -0.0115454519447933 -0.975616806725314
198 554.101420131838 4859.63226773413 / -0.464665537476682 -1.38961656825165 0.356044359358476 -0.975616806725314
199 563.934774273916 4859.99214443678 / 0.179663176160017 -1.47597424410188 0.785163942649093 1.0231187486258
200 565.043078683806 4859.09148241593 / -1.03942534725443 -1.47597424410188 0.206522668270217 1.0231187486258
201 566.21600755193 4858.87172179521 / -0.521409553043247 -1.47597424410188 0.206522668270217 1.0231187486258
202 575.780119654101 4860.83632024221 / 1.63340386469532 -1.04418586485077 0.156420670621383 -0.975616806725314
203 576.828491911844 4860.95727566239 / 1.07501096315406 -1.04418586485077 0.195400684042741 -0.975616806725314
204 577.749145893337 4860.46925326562 / 1.64949025111476 -1.04418586485077 0.195400684042741 -0.975616806725314
205 547.085952810792 4887.78540433545 / -1.67122489798962 0.769325328003898 0.0210223675122036 1.0231187486258
206 548.34555652494 4887.53140556607 / -0.707023602504018 0.769325328003898 0.105382826131506 1.0231187486258
207 549.161584829402 4886.29509167129 / -1.3392825439148 0.769325328003898 0.105382826131506 1.0231187486258
208 552.422776626717 4848.26985107853 / -0.323389037317841 -1.5623319199521 -0.269752682848058 1.0231187486258
209 553.729222727377 4847.20024192432 / -0.510104576602858 -1.5623319199521 -0.176280495507959 1.0231187486258
210 554.611807821528 4847.54595442929 / -0.484605377773209 -1.5623319199521 -0.176280495507959 1.0231187486258
211 564.249688264695 4848.5751020519 / 1.29523018206104 -1.47597424410188 -0.00616158466002081 -0.975616806725314
212 565.456779989007 4848.49956764962 / -0.456110769844978 -1.47597424410188 0.0667120413150679 -0.975616806725314
213 566.443425436053 4848.74026175299 / -0.473953525383146 -1.47597424410188 0.0667120413150679 -0.975616806725314
214 580.011052016516 4848.7601733824 / -0.977329372775349 1.28747138310523 1.18804421730353 1.0231187486258
215 580.818438310018 4848.85805822174 / -0.726092128143691 1.28747138310523 0.847831086707862 1.0231187486258
216 582.032179812205 4849.30934795582 / -0.0133473564310153 1.28747138310523 0.847831086707862 1.0231187486258
217 585.823437259633 4916.49395365309 / 0.974842553056711 -0.353324458048989 -0.557058561301178 1.0231187486258
218 586.898800919728 4915.28257580573 / 0.805781671555152 -0.353324458048989 -0.569657517247976 1.0231187486258
219 587.988683183845 4915.59299555776 / -0.131242717125714 -0.353324458048989 -0.54025095232115 1.0231187486258
220 568.616975926975 4841.18832488196 / 0.593296703964516 1.5465444106559 1.69364545335745 1.0231187486258
221 569.434535224273 4841.11754128018 / 1.76461532639848 1.5465444106559 1.65659882552174 1.0231187486258
222 570.506477017944 4840.53175459198 / -0.172179774670053 1.5465444106559 1.65659882552174 1.0231187486258
223 572.548204737973 4832.39026272191 / 0.358250062592757 -0.871470513150322 0.636422190801282 -0.975616806725314
224 573.395747981286 4833.39226951857 / -0.458886075523491 -0.871470513150322 0.476686857512767 -0.975616806725314
225 574.748573789638 4832.48353247801 / 0.139015380355154 -0.871470513150322 0.476686857512767 -0.975616806725314
226 516.450067325311 4905.25532625986 / -0.106487466742685 0.942040679704342 1.96057020655325 1.0231187486258
227 517.596266211884 4905.85278111118 / 0.618591760805992 0.942040679704342 1.96057020655325 1.0231187486258
228 539.127575170039 4905.79781295872 / -1.1434928619047 2.06469046575723 2.10279406746503 1.0231187486258
229 546.676239365258 4906.91766599765 / 1.08531404700012 0.85568300385412 1.60417650702386 1.0231187486258
230 548.794958617594 4906.02039886188 / -1.1393415961127 0.85568300385412 1.59140239807793 1.0231187486258
231 566.803554712247 4907.15880526523 / 0.225004183695161 -0.439682133899211 -0.572743194122184 -0.975616806725314
232 567.404683696204 4906.81113294164 / 0.292300585688035 -0.439682133899211 -0.572743194122184 -0.975616806725314
233 568.458234968681 4906.96954411663 / 0.928488719969005 -0.439682133899211 -0.572743194122184 -0.975616806725314
234 573.944052529151 4907.6263540474 / -0.171946784481688 -0.439682133899211 -0.724936134531054 1.0231187486258
235 574.798246024607 4908.27469152067 / -0.233915802829797 -0.439682133899211 -0.724936134531054 1.0231187486258
236 576.620280478759 4908.34367695479 / 0.730622685160549 -0.439682133899211 -0.671215308504547 1.0231187486258
237 523.36764516876 4901.75486201118 / -0.200956557492803 0.164821597052343 -0.954484925098052 1.0231187486258
238 524.313915892159 4902.57480681943 / -0.890256867744301 0.164821597052343 -0.981116267473085 1.0231187486258
239 525.335068094125 4901.28379977137 / -0.695765882179132 0.164821597052343 -0.954484925098052 1.0231187486258
240 543.2436787332 4899.10591675556 / -0.840770581990137 0.769325328003898 0.0673177033921027 -0.975616806725314
241 544.890260077624 4899.56232272312 / 0.161251701367351 0.769325328003898 0.0673177033921027 -0.975616806725314
242 505.003869674769 4893.96463653046 / 0.807136834029512 0.164821597052343 -1.03646699053139 -0.975616806725314
243 505.839352821619 4894.32928858268 / -0.862723989688273 0.164821597052343 -1.03646699053139 -0.975616806725314
244 515.725834465368 4893.8336851087 / 0.855091182238458 0.0784639212021213 -1.00054351327272 -0.975616806725314
245 516.939565277792 4893.62993454491 / -0.0423662429147046 0.0784639212021213 -1.00054351327272 -0.975616806725314
246 517.255362049384 4893.86803288709 / 1.32903582863293 0.0784639212021213 -1.00054351327272 -0.975616806725314
247 527.847728500519 4894.23913915799 / 0.456298138312419 0.0784639212021213 -0.93913075356205 -0.975616806725314
248 528.246756204529 4894.16118467237 / 0.483307761009522 0.337536948752788 -0.93913075356205 -0.975616806725314
249 530.385771846148 4894.20081844398 / 0.570489581050178 0.0784639212021213 -0.93913075356205 -0.975616806725314
250 535.486909334802 4895.49374518197 / -0.265780477422083 0.682967652153676 -0.951715837192722 1.0231187486258
251 536.038568335806 4894.93108633719 / 1.39426979035973 0.682967652153676 -0.951715837192722 1.0231187486258
252 537.77628371552 4894.43111943452 / 1.55344320462462 0.682967652153676 -0.951715837192722 1.0231187486258
253 551.398222683137 4896.02829228059 / 2.51645572170126 -0.266966782198767 -0.805171659519588 -0.975616806725314
254 552.455752150595 4895.6404686472 / 2.10311936175586 -0.266966782198767 -0.805171659519588 -0.975616806725314
255 553.384167073442 4894.27971693717 / 1.4975544920813 -0.266966782198767 -0.805171659519588 -0.975616806725314
256 561.94302530909 4896.19392569123 / 0.478453780855826 -0.180609106348545 -0.850737640227569 -0.975616806725314
257 564.125138842622 4895.31399711697 / 2.07810193716318 -0.180609106348545 -0.850737640227569 -0.975616806725314
258 565.094742719261 4895.40235813908 / -0.368921972396378 -0.180609106348545 -0.757895987352969 -0.975616806725314
259 574.873894143242 4895.52144838697 / -0.339691889525616 -0.266966782198767 -0.745412441787789 1.0231187486258
260 575.857649823912 4894.63775464092 / -0.386035982665258 -0.266966782198767 -0.745412441787789 1.0231187486258
261 576.829960287676 4896.26572451333 / 1.41217345017397 -0.266966782198767 -0.738408318021081 1.0231187486258
262 591.654806993772 4900.58080255473 / 0.903802477311479 1.46018673480567 1.71867376442334 1.0231187486258
263 592.391060251218 4900.55681283412 / 0.0530287865314686 1.46018673480567 1.70030962945148 1.0231187486258
264 519.982116706561 4885.90627400555 / -0.122705234204024 0.251179272902565 -0.916229925234499 1.0231187486258
