# V1 V2 V3 V4 V5 V6 V7
315 529.52183760666 4858.8105694065 / -1.16820407843901 1.09963666764034 -1.78038002829057
316 529.586074910318 4858.28547934955 / -1.16820407843901 1.09963666764034 -1.78038002829057
317 530.598879263145 4858.10957670117 / -1.41251079194355 0.0103722194020938 -1.78038002829057
318 530.748841818896 4858.55344906117 / -1.41251079194355 0.0103722194020938 -1.78038002829057
319 530.6757379672 4858.7213166756 / -1.41251079194355 0.0103722194020938 -1.78038002829057
320 530.544821597938 4858.26736405904 / -1.41251079194355 0.0103722194020938 -1.78038002829057
321 540.529676268568 4859.42706915879 / -1.16820407843901 -1.75232370755175 -0.8702856052842
322 540.523653628509 4859.60964577778 / -1.16820407843901 -1.75232370755175 -0.8702856052842
323 540.399174875491 4859.72243829285 / -1.16820407843901 -1.75232370755175 -0.8702856052842
324 540.36506948211 4859.78832742118 / -1.16820407843901 -1.75232370755175 -0.8702856052842
325 541.378142479207 4858.3027226116 / -1.16820407843901 1.45389768995311 -0.419303835587913
326 540.954699254439 4859.17842391976 / -1.16820407843901 1.45389768995311 -0.8702856052842
327 540.97380826807 4859.25946850594 / -1.16820407843901 1.45389768995311 -0.8702856052842
328 541.279785152891 4858.05212895409 / -1.16820407843901 1.45389768995311 -0.419303835587913
329 542.37467204718 4858.42510016418 / -1.16820407843901 -1.38829562682883 -0.651001061191646
330 542.431132410121 4858.60553315833 / -1.16820407843901 -1.38829562682883 -0.651001061191646
331 542.25633264294 4858.6226373667 / -1.16820407843901 -1.38829562682883 -0.651001061191646
332 542.125528465003 4858.75866133327 / -1.16820407843901 -1.38829562682883 -0.419303835587913
333 552.241568758391 4858.4360707981 / -1.33107522077537 -0.551230847726572 -0.357438701446972
334 552.137876042535 4858.91701211071 / -1.33107522077537 -0.551230847726572 -0.357438701446972
335 552.1660284896 4858.84520374261 / -1.33107522077537 -0.551230847726572 -0.357438701446972
336 552.307828603497 4858.42896612691 / -1.33107522077537 -0.551230847726572 -0.357438701446972
337 553.234440946396 4858.76216158634 / -1.41251079194355 -1.36145357205436 -0.357438701446972
338 553.296866600097 4858.92621390072 / -1.41251079194355 -1.36145357205436 -0.357438701446972
339 553.259882553861 4859.02887842766 / -1.41251079194355 -1.36145357205436 -0.357438701446972
340 553.294142539673 4858.88424534005 / -1.41251079194355 -1.36145357205436 -0.357438701446972
341 554.232237960328 4859.07276483569 / -1.41251079194355 -0.530322425635164 0.34422960149369
342 554.259133471342 4859.4572903305 / -1.41251079194355 -0.530322425635164 0.398096754866158
343 554.141613917639 4859.51353250699 / -1.41251079194355 -0.530322425635164 0.398096754866158
344 554.12288110225 4859.10449915179 / -1.41251079194355 -0.530322425635164 0.34422960149369
345 564.041278315713 4859.24318119984 / -1.49394636311173 0.0665953728818928 1.03701275082375
346 564.056828772656 4859.72807060147 / -1.49394636311173 0.0665953728818928 1.03701275082375
347 563.929777443261 4860.12895898217 / -1.49394636311173 0.0665953728818928 1.03701275082375
348 563.964701342822 4859.30303621489 / -1.49394636311173 0.0665953728818928 1.03701275082375
349 565.036405143924 4859.08463680946 / -1.49394636311173 -1.05835576534466 0.129253023545313
350 564.961610456253 4859.33644391777 / -1.49394636311173 -1.05835576534466 1.03701275082375
351 564.939981728589 4859.22903006926 / -1.49394636311173 -1.05835576534466 1.03701275082375
352 565.065063211258 4859.03703689942 / -1.49394636311173 -1.05835576534466 -0.0732589670393848
353 566.009732096197 4859.15059695764 / -1.49394636311173 -0.386805094177637 0.459992570442238
354 566.148846517119 4859.02994897789 / -1.49394636311173 -0.386805094177637 -0.0732589670393848
355 566.082589808026 4858.91276506942 / -1.49394636311173 -0.386805094177637 -0.0732589670393848
356 566.432660659207 4859.02854607466 / -1.49394636311173 -0.386805094177637 -0.0732589670393848
357 575.630267763152 4861.34860616112 / -1.08676850727082 1.5815148966564 -0.339997536629195
358 575.762788485577 4860.63696427314 / -1.08676850727082 1.5815148966564 -0.339997536629195
359 575.767401989484 4859.80352138304 / -1.08676850727082 1.5815148966564 -0.339997536629195
360 574.987982203329 4860.8150328067 / -1.08676850727082 1.5815148966564 -0.339997536629195
361 576.860181639887 4860.33770906619 / -1.08676850727082 0.835720448565578 -0.4008720234636
362 576.815575781252 4861.3846814449 / -1.08676850727082 0.835720448565578 -0.4008720234636
363 576.629249502089 4860.85793562599 / -1.08676850727082 0.835720448565578 -0.4008720234636
364 576.644576448194 4859.84918495208 / -1.08676850727082 0.835720448565578 -0.4008720234636
365 577.75267714984 4861.16126660592 / -1.08676850727082 1.37354818824938 -0.4008720234636
366 577.760989959243 4860.24268995458 / -1.08676850727082 1.37354818824938 -0.4008720234636
367 577.82061461621 4859.75735593274 / -1.08676850727082 1.37354818824938 -0.4008720234636
368 577.95569387411 4860.88524992047 / -1.08676850727082 1.37354818824938 -0.4008720234636
369 547.09613405699 4887.98335534723 / 0.623378487260979 -1.69044614790392 -0.594245908461307
370 547.118768218927 4888.06063447336 / 0.623378487260979 -1.69044614790392 -0.594245908461307
371 547.117087377105 4887.95469212492 / 0.623378487260979 -1.69044614790392 -0.594245908461307
372 547.113806514813 4887.90127972607 / 0.623378487260979 -1.69044614790392 -0.594245908461307
373 548.18885430242 4887.59593347143 / 0.623378487260979 -0.611828952391611 -0.594245908461307
374 548.309136079583 4887.67096689406 / 0.623378487260979 -0.611828952391611 -0.594245908461307
375 548.345556525326 4887.53140544721 / 0.623378487260979 -0.611828952391611 -1.07058962746042
376 548.539811276166 4887.34088818826 / 0.623378487260979 -0.611828952391611 -1.07058962746042
377 549.239117229899 4886.29312846655 / 0.623378487260979 -1.27831170030497 -1.07058962746042
378 549.370187467838 4886.3970749594 / 0.623378487260979 -1.27831170030497 -1.07058962746042
379 549.409697379045 4886.41898138346 / 0.623378487260979 -1.27831170030497 -1.07058962746042
380 549.231257129821 4886.28290060696 / 0.623378487260979 -1.27831170030497 -1.07058962746042
381 552.531112349986 4848.85626004338 / -1.57538193427991 -0.363882738420355 -0.749563160203735
382 552.501648193289 4848.46622219834 / -1.57538193427991 -0.363882738420355 -0.749563160203735
383 552.440070121627 4848.2564286468 / -1.57538193427991 -0.363882738420355 -0.749563160203735
384 552.495848177874 4848.5017680388 / -1.57538193427991 -0.363882738420355 -0.749563160203735
385 553.608323338357 4846.96326580629 / -1.57538193427991 -0.515613030832978 -0.749563160203735
386 553.686761443181 4847.21218739351 / -1.57538193427991 -0.515613030832978 -0.363187083198823
387 553.742693596463 4847.28127785742 / -1.57538193427991 -0.515613030832978 -0.363187083198823
388 553.573998836582 4846.87994432895 / -1.57538193427991 -0.515613030832978 -0.749563160203735
389 554.657020709568 4847.1238932167 / -1.57538193427991 -0.454849181441747 -0.363187083198823
390 554.626687684039 4847.45370939367 / -1.57538193427991 -0.454849181441747 -0.363187083198823
391 554.603129571816 4847.48148073325 / -1.57538193427991 -0.454849181441747 -0.363187083198823
392 554.518739548342 4847.13928464724 / -1.57538193427991 -0.454849181441747 -0.363187083198823
393 564.306424700327 4848.29430224729 / -1.49394636311173 1.16484158760227 0.0572750443893629
394 564.223452684256 4848.55790009799 / -1.49394636311173 1.16484158760227 0.0572750443893629
395 564.209251071894 4847.99337423165 / -1.49394636311173 1.16484158760227 0.0572750443893629
396 564.323077868398 4847.77710629729 / -1.49394636311173 1.16484158760227 0.0572750443893629
397 565.431093776692 4847.80230095783 / -1.49394636311173 -0.533022711185125 0.203645180208878
398 565.521505267124 4848.16123005932 / -1.49394636311173 -0.533022711185125 0.203645180208878
399 565.431757370702 4848.48449210958 / -1.49394636311173 -0.533022711185125 0.203645180208878
400 565.235551489439 4848.14571261086 / -1.49394636311173 -0.533022711185125 0.203645180208878
401 566.346743925352 4849.26301442859 / -1.49394636311173 -0.514405139316381 0.203645180208878
402 566.292880641575 4849.00061928079 / -1.49394636311173 -0.514405139316381 0.203645180208878
403 566.443567828843 4848.78729564249 / -1.49394636311173 -0.514405139316381 0.203645180208878
404 566.505520413908 4849.22307360516 / -1.49394636311173 -0.514405139316381 0.203645180208878
405 580.116909771578 4847.8194762659 / 1.11199191427007 -1.00036697754452 0.395633446085112
406 580.081126336959 4848.08939000725 / 1.11199191427007 -1.00036697754452 0.395633446085112
407 580.095249579895 4848.242105294 / 1.11199191427007 -1.00036697754452 0.395633446085112
408 580.011052017145 4848.7601732639 / 1.11199191427007 -1.00036697754452 0.395633446085112
409 581.137989078384 4847.92632464581 / 1.11199191427007 -0.843189918227474 0.0586301204338118
410 580.983264782523 4848.53123744007 / 1.11199191427007 -0.843189918227474 0.0586301204338118
411 580.802400940547 4848.91506791659 / 1.11199191427007 -0.843189918227474 0.0586301204338118
412 580.810353413518 4849.17025588982 / 1.11199191427007 -0.843189918227474 0.0586301204338118
413 581.734916553529 4849.82053933942 / 1.11199191427007 -0.0534065729915723 -0.217726263363882
414 582.113600797048 4849.52688330352 / 1.11199191427007 -0.0534065729915723 0.0586301204338118
415 581.970206174999 4848.80772259042 / 1.11199191427007 -0.0534065729915723 0.0586301204338118
416 581.946839211232 4848.31165861845 / 1.11199191427007 -0.0534065729915723 0.0586301204338118
417 586.032840571553 4916.69759092664 / -0.435283937925376 0.844766946282913 -1.15834278277555
418 585.806774630864 4916.42126463622 / -0.435283937925376 0.844766946282913 -1.15834278277555
419 585.942682155038 4915.65386780866 / -0.435283937925376 0.844766946282913 -0.868188152632245
420 585.795220475688 4916.32957351476 / -0.435283937925376 0.844766946282913 -1.15834278277555
421 586.882269944139 4915.24548513697 / -0.435283937925376 0.58375998802319 -0.868188152632245
422 586.946971711475 4915.40781338302 / -0.435283937925376 0.58375998802319 -0.868188152632245
423 587.115261503676 4916.00464486316 / -0.435283937925376 0.58375998802319 -0.868188152632245
424 586.799462929902 4916.07883687959 / -0.435283937925376 0.58375998802319 -1.15834278277555
425 587.86515572784 4915.0624314087 / -0.435283937925376 -0.275045655195523 -0.868188152632245
426 587.922422465465 4915.1877992328 / -0.435283937925376 -0.275045655195523 -0.916572174810932
427 588.114801263125 4915.79515416041 / -0.435283937925376 -0.275045655195523 -0.916572174810932
428 587.954477449957 4915.60524796551 / -0.435283937925376 -0.275045655195523 -0.916572174810932
429 568.458827002816 4841.86676594773 / 1.35629862777461 0.506150454502186 0.507364514523377
430 568.627464241075 4841.12487453428 / 1.35629862777461 0.506150454502186 0.507364514523377
431 568.861329663776 4841.21372061865 / 1.35629862777461 0.506150454502186 0.631021338012689
432 568.709172404681 4841.96425024451 / 1.35629862777461 0.506150454502186 0.507364514523377
433 569.405611948338 4841.71213909977 / 1.35629862777461 1.43038362300978 0.631021338012689
434 569.430901101156 4840.69844671074 / 1.35629862777461 1.43038362300978 0.631021338012689
435 569.677791410577 4840.65907069088 / 1.35629862777461 1.43038362300978 0.631021338012689
436 569.709257828436 4841.76657286171 / 1.35629862777461 1.43038362300978 0.631021338012689
437 570.50455343463 4841.29612200755 / 1.35629862777461 -0.320217066773901 0.631021338012689
438 570.475997516049 4840.62422721105 / 1.35629862777461 -0.320217066773901 0.631021338012689
439 570.64806606254 4840.85993763731 / 1.35629862777461 -0.320217066773901 0.631021338012689
440 570.712652844436 4841.49365772748 / 1.35629862777461 -0.320217066773901 0.631021338012689
441 572.866067937274 4832.92844440466 / -0.923897364934463 0.274906901868883 1.83305797349229
442 572.580351341248 4832.49060805944 / -0.923897364934463 0.274906901868883 2.32970811425259
443 572.799212115533 4831.88876520207 / -0.923897364934463 0.274906901868883 1.83305797349229
444 572.921956934322 4832.54262405629 / -0.923897364934463 0.274906901868883 1.83305797349229
445 573.860658896595 4832.86053284453 / -0.923897364934463 -0.411178665652705 1.83305797349229
446 573.744178646796 4833.15542708764 / -0.923897364934463 -0.411178665652705 1.83305797349229
447 573.396713952146 4833.36007712761 / -0.923897364934463 -0.411178665652705 1.83305797349229
448 573.844201293 4833.46033584878 / -0.923897364934463 -0.411178665652705 1.83305797349229
449 574.480918937171 4833.08731401316 / -0.923897364934463 0.169846620916133 1.83305797349229
450 574.863123623375 4832.03651756922 / -0.923897364934463 0.169846620916133 1.83305797349229
451 575.136987912945 4832.25780038789 / -0.923897364934463 0.169846620916133 1.83305797349229
452 575.564862585687 4832.24566636526 / -0.923897364934463 0.169846620916133 1.83305797349229
453 566.3061403 4848.965126 / 1.54532358902468 0.653021069230334 -0.60648360563425
454 566.2428128 4848.916845 / 1.54532358902468 0.653021069230334 -0.60648360563425
455 566.3079393 4848.444868 / 1.54532358902468 0.653021069230334 -0.60648360563425
456 566.236777 4848.722736 / 1.54532358902468 0.653021069230334 -0.60648360563425
457 521.7837373 4886.018757 / -1.69373531821948 1.19698264432443 3.46313151257206
458 521.742571 4886.637734 / -1.69373531821948 1.19698264432443 3.46313151257206
459 521.8085174 4886.894417 / -1.69373531821948 1.19698264432443 3.46313151257206
460 522.6310032 4886.267306 / -1.69373531821948 1.19698264432443 3.46313151257206
461 520.9583012 4885.377195 / -1.69373531821948 0.647353056818064 3.46313151257206
462 520.8629469 4886.103299 / -1.69373531821948 0.647353056818064 3.46313151257206
463 521.1259207 4886.37593 / -1.69373531821948 0.647353056818064 3.46313151257206
464 520.7806299 4885.493146 / -1.69373531821948 0.647353056818064 3.46313151257206
465 537.9272794 4882.284025 / -1.56915612947932 3.0962547375455 -0.124743422073409
466 537.9481616 4882.091322 / -1.56915612947932 3.0962547375455 -0.124743422073409
467 537.8128963 4882.603037 / -1.56915612947932 3.0962547375455 -0.124743422073409
468 537.4467898 4882.019589 / -1.56915612947932 3.0962547375455 -0.124743422073409
469 536.7435555 4882.039735 / -1.56915612947932 -0.339785506298108 -0.124743422073409
470 536.5394986 4882.227092 / -1.56915612947932 -0.339785506298108 -0.124743422073409
471 536.5940416 4882.366347 / -1.56915612947932 -0.339785506298108 -0.124743422073409
472 536.7355278 4882.158649 / -1.56915612947932 -0.339785506298108 -0.124743422073409
473 535.8663442 4884.04977 / -1.56915612947932 0.720742670070454 -0.571111890919366
474 535.6317337 4883.495352 / -1.56915612947932 0.720742670070454 -0.571111890919366
475 535.6161313 4882.946567 / -1.56915612947932 0.720742670070454 -0.571111890919366
476 535.7923023 4883.787235 / -1.56915612947932 0.720742670070454 -0.571111890919366
477 547.9129981 4905.921307 / -1.44457694073916 -0.214333254670978 0.119899454922735
478 547.86573 4906.2983 / -1.44457694073916 -0.214333254670978 0.119899454922735
479 548.0224993 4906.14116 / -1.44457694073916 -0.214333254670978 0.119899454922735
480 547.8144307 4905.645108 / -1.44457694073916 -0.214333254670978 0.119899454922735
481 546.9308405 4906.13146 / -1.44457694073916 -0.281893286782272 0.119899454922735
482 546.7543309 4906.498648 / -1.44457694073916 -0.281893286782272 0.119899454922735
483 546.7058836 4906.838428 / -1.44457694073916 -0.281893286782272 -0.603666853389337
484 546.8017648 4906.446113 / -1.44457694073916 -0.281893286782272 0.119899454922735
485 548.699075 4906.224695 / -1.44457694073916 0.39232527662631 0.119899454922735
486 548.8954964 4906.624271 / -1.44457694073916 0.39232527662631 -0.603666853389337
487 548.8899339 4907.069662 / -1.44457694073916 0.39232527662631 -0.603666853389337
488 548.5364142 4906.20638 / -1.44457694073916 0.39232527662631 0.119899454922735
489 542.4917334 4871.211639 / -1.319997751999 2.53253601248244 -0.94576105834985
490 542.2536329 4870.826359 / -1.319997751999 2.53253601248244 -0.94576105834985
491 541.9898254 4870.456253 / -1.319997751999 2.53253601248244 -0.825467375183897
492 541.7993946 4870.564897 / -1.319997751999 2.53253601248244 -0.825467375183897
493 540.7539314 4871.496155 / -1.319997751999 2.31147305693528 -0.825467375183897
494 540.8599064 4871.137157 / -1.319997751999 2.31147305693528 -0.825467375183897
495 541.1493316 4870.887818 / -1.319997751999 2.31147305693528 -0.825467375183897
496 541.5421541 4870.752544 / -1.319997751999 2.31147305693528 -0.825467375183897
497 540.3448757 4870.858649 / -1.319997751999 -0.14517931985967 -0.825467375183897
498 540.1314427 4870.654533 / -1.319997751999 -0.14517931985967 -0.825467375183897
499 539.7667912 4870.403086 / -1.319997751999 -0.14517931985967 -0.825467375183897
500 540.0468487 4870.242167 / -1.319997751999 -0.14517931985967 -0.825467375183897
501 529.3668947 4893.692165 / -0.57252261955804 0.138618064761456 2.18913730284764
502 529.5939984 4893.941545 / -0.57252261955804 0.138618064761456 2.18913730284764
503 530.1018583 4893.950074 / -0.57252261955804 0.138618064761456 2.18913730284764
504 529.6042951 4893.961807 / -0.57252261955804 0.138618064761456 2.18913730284764
505 528.5996658 4893.783636 / -0.57252261955804 -0.23976714749592 2.18913730284764
506 528.1232548 4893.9483 / -0.57252261955804 -0.23976714749592 2.18913730284764
507 528.1584502 4893.623116 / -0.57252261955804 -0.23976714749592 2.18913730284764
508 528.5292985 4893.315932 / -0.57252261955804 -0.23976714749592 2.18913730284764
509 527.5560627 4893.58735 / -0.57252261955804 -0.246698497441832 2.18913730284764
510 527.492298 4893.948739 / -0.57252261955804 -0.246698497441832 2.18913730284764
511 527.5135827 4894.113439 / -0.57252261955804 -0.246698497441832 2.18913730284764
512 527.6027254 4894.083157 / -0.57252261955804 -0.246698497441832 2.18913730284764
513 546.8784856 4887.992598 / -0.44794343081788 0.658903500992423 -0.793378787934607
514 547.0952694 4887.76555 / -0.44794343081788 0.658903500992423 -0.793378787934607
515 547.1038561 4887.985099 / -0.44794343081788 0.658903500992423 -0.793378787934607
516 546.8421919 4888.001114 / -0.44794343081788 0.658903500992423 -0.793378787934607
517 548.8667844 4888.128027 / -0.44794343081788 0.313981575558878 -0.793378787934607
518 548.4550563 4888.004908 / -0.44794343081788 0.313981575558878 -0.793378787934607
519 548.7599476 4887.779786 / -0.44794343081788 0.313981575558878 -0.793378787934607
520 548.5250528 4887.591441 / -0.44794343081788 0.313981575558878 -0.793378787934607
521 549.3363659 4886.33564 / -0.44794343081788 -0.297866807750007 -1.02536952655939
522 549.3608048 4886.608073 / -0.44794343081788 -0.297866807750007 -1.02536952655939
523 549.3833324 4886.900374 / -0.44794343081788 -0.297866807750007 -1.02536952655939
524 549.3641893 4886.754164 / -0.44794343081788 -0.297866807750007 -1.02536952655939
525 525.3039432 4901.77244 / -0.32336424207772 0.180311288189196 0.913468215479083
526 525.04526 4902.213635 / -0.32336424207772 0.180311288189196 -0.187444308072582
527 525.0831137 4901.89444 / -0.32336424207772 0.180311288189196 -0.187444308072582
528 525.3406979 4901.452354 / -0.32336424207772 0.180311288189196 0.913468215479083
529 524.1743478 4902.531924 / -0.32336424207772 -0.0845421249317434 -0.187444308072582
530 524.077828 4901.760599 / -0.32336424207772 -0.0845421249317434 0.913468215479083
531 524.5753993 4902.010588 / -0.32336424207772 -0.0845421249317434 -0.187444308072582
532 524.4080972 4902.27332 / -0.32336424207772 -0.0845421249317434 -0.187444308072582
533 523.4115624 4901.199702 / -0.32336424207772 -0.895974257248107 0.913468215479083
534 523.2739891 4901.302178 / -0.32336424207772 -0.895974257248107 0.913468215479083
535 523.1827357 4901.488681 / -0.32336424207772 -0.895974257248107 0.913468215479083
536 523.2892794 4901.558925 / -0.32336424207772 -0.895974257248107 0.913468215479083
537 551.6807174 4896.215711 / -0.19878505333756 4.60708697413823 0.416135554181091
538 551.2017109 4895.428516 / -0.19878505333756 4.60708697413823 0.416135554181091
539 551.2519058 4894.832304 / -0.19878505333756 4.60708697413823 0.416135554181091
540 551.2674898 4895.466241 / -0.19878505333756 4.60708697413823 0.416135554181091
541 551.8493811 4896.111516 / -0.19878505333756 1.51369274708136 0.416135554181091
542 552.1733718 4895.72364 / -0.19878505333756 1.51369274708136 0.416135554181091
543 552.1965696 4895.70994 / -0.19878505333756 1.51369274708136 0.416135554181091
544 551.9515743 4896.109325 / -0.19878505333756 1.51369274708136 0.416135554181091
545 552.5862437 4895.385922 / -0.19878505333756 1.12909365552677 0.416135554181091
546 552.9844904 4895.1232 / -0.19878505333756 1.12909365552677 0.416135554181091
547 553.079826 4895.13119 / -0.19878505333756 1.12909365552677 0.416135554181091
548 552.7785192 4895.340589 / -0.19878505333756 1.12909365552677 0.416135554181091
549 574.3546614 4908.658769 / -0.0742058645973997 1.76038227915874 0.134637621866669
550 573.8041817 4908.582656 / -0.0742058645973997 1.76038227915874 0.134637621866669
551 573.7440605 4907.634726 / -0.0742058645973997 1.76038227915874 0.134637621866669
552 573.796606 4907.29661 / -0.0742058645973997 1.76038227915874 0.134637621866669
553 575.1477209 4907.720469 / -0.0742058645973997 -0.122394414723089 0.134637621866669
554 575.0451798 4907.885259 / -0.0742058645973997 -0.122394414723089 0.134637621866669
555 574.8594167 4908.193512 / -0.0742058645973997 -0.122394414723089 0.134637621866669
556 574.6085415 4908.450926 / -0.0742058645973997 -0.122394414723089 0.134637621866669
557 542.3416742 4858.602977 / 1.29616521154436 -0.436247423916147 0.127050212409052
558 542.2737034 4859.108247 / 1.29616521154436 -0.436247423916147 0.127050212409052
559 542.1035911 4858.963441 / 1.29616521154436 -0.436247423916147 0.481126216686593
560 542.2456831 4858.613251 / 1.29616521154436 -0.436247423916147 0.127050212409052
561 540.1946565 4859.867159 / 1.29616521154436 -0.327066620218568 0.216183076780708
562 539.939716 4860.17284 / 1.29616521154436 -0.327066620218568 0.216183076780708
563 540.1470272 4859.813557 / 1.29616521154436 -0.327066620218568 0.216183076780708
564 540.4120366 4859.533492 / 1.29616521154436 -0.327066620218568 0.216183076780708
565 541.3171312 4860.108409 / 1.29616521154436 0.513709262077821 0.216183076780708
566 541.3164995 4859.603369 / 1.29616521154436 0.513709262077821 0.216183076780708
567 540.9193398 4859.24182 / 1.29616521154436 0.513709262077821 0.216183076780708
568 540.9901836 4859.854697 / 1.29616521154436 0.513709262077821 0.216183076780708
569 565.1073555 4871.586095 / 1.42074440028452 0.826193498640628 0.260540465512432
570 564.8859778 4871.567146 / 1.42074440028452 0.826193498640628 1.30177225598217
571 564.8509495 4871.205797 / 1.42074440028452 0.826193498640628 1.30177225598217
572 564.3861024 4871.333772 / 1.42074440028452 0.826193498640628 1.30177225598217
573 565.960251 4870.878642 / 1.42074440028452 0.0655851080694648 0.260540465512432
574 565.953011 4870.8889 / 1.42074440028452 0.0655851080694648 0.260540465512432
575 565.7228135 4871.214625 / 1.42074440028452 0.0655851080694648 0.260540465512432
576 565.3164783 4871.424871 / 1.42074440028452 0.0655851080694648 0.260540465512432
577 553.6932845 4846.892995 / 1.54532358902468 -0.84261064989699 -0.55611183319217
578 553.8129129 4847.029022 / 1.54532358902468 -0.84261064989699 -0.55611183319217
579 553.7680443 4847.323221 / 1.54532358902468 -0.84261064989699 -0.55611183319217
580 553.4117695 4847.693887 / 1.54532358902468 -0.84261064989699 -0.556170202199412
581 554.6455262 4846.997478 / 1.54532358902468 -0.806487924562502 -0.55611183319217
582 554.5839167 4847.228334 / 1.54532358902468 -0.806487924562502 -0.55611183319217
583 554.6177869 4847.475301 / 1.54532358902468 -0.806487924562502 -0.55611183319217
584 554.5041722 4847.344973 / 1.54532358902468 -0.806487924562502 -0.55611183319217
585 552.9890751 4848.255641 / 1.54532358902468 -0.138332605993219 -0.556170202199412
586 552.7051813 4848.38834 / 1.54532358902468 -0.138332605993219 -0.556170202199412
587 552.5793026 4848.667355 / 1.54532358902468 -0.138332605993219 -0.556170202199412
588 552.9917434 4848.345075 / 1.54532358902468 -0.138332605993219 -0.556170202199412
589 563.2357252 4872.75303 / 0.17495251288292 -0.625247446644753 1.30177225598217
590 563.5986803 4873.060978 / 0.17495251288292 -0.625247446644753 1.30177225598217
591 563.6716288 4873.111665 / 0.17495251288292 -0.625247446644753 1.30177225598217
592 563.2878185 4872.847278 / 0.17495251288292 -0.625247446644753 1.30177225598217
593 576.8627017 4859.605978 / 0.17495251288292 -0.557837811226206 -1.032764084925
594 576.892718 4860.15651 / 0.17495251288292 -0.557837811226206 -1.032764084925
595 576.8414441 4860.63712 / 0.17495251288292 -0.557837811226206 -1.032764084925
596 576.8458089 4861.127262 / 0.17495251288292 -0.557837811226206 -1.032764084925
597 577.7479805 4861.34616 / 0.17495251288292 -0.703643878835917 -1.032764084925
598 577.5733997 4860.876241 / 0.17495251288292 -0.703643878835917 -1.032764084925
599 577.4838239 4860.50596 / 0.299531701623081 -0.703643878835917 -1.032764084925
600 577.3574659 4860.071824 / 0.299531701623081 -0.703643878835917 -1.032764084925
601 580.1026757 4847.926975 / 0.299531701623081 -0.948382880904826 -0.516348772192768
602 580.1151585 4848.120405 / 0.299531701623081 -0.948382880904826 -0.516348772192768
603 580.0866617 4848.509288 / 0.299531701623081 -0.948382880904826 -0.516348772192768
604 580.1049966 4848.865077 / 0.299531701623081 -0.948382880904826 -0.516348772192768
605 581.0604374 4849.571558 / 0.299531701623081 -0.748189902423933 -0.755992258578179
606 581.0373762 4849.059749 / 0.299531701623081 -0.748189902423933 -0.755992258578179
607 580.9701963 4848.747684 / 0.299531701623081 -0.748189902423933 -0.755992258578179
608 581.0050047 4848.34033 / 0.299531701623081 -0.748189902423933 -0.755992258578179
609 582.1160309 4847.932711 / 0.299531701623081 -0.764581537542915 -0.755992258578179
610 582.2254542 4848.35928 / 0.299531701623081 -0.764581537542915 -0.755992258578179
611 582.3773591 4848.863355 / 0.299531701623081 -0.764581537542915 -0.755992258578179
612 582.3559922 4849.198668 / 0.299531701623081 -0.764581537542915 -0.755992258578179
613 503.7748294 4892.435908 / 0.424110890363241 -1.01817134962393 0.111695574758844
614 503.7672243 4892.596624 / 0.424110890363241 -1.01817134962393 0.111695574758844
615 503.4663462 4892.691313 / 0.424110890363241 -1.01817134962393 0.111695574758844
616 503.5649533 4892.425794 / 0.424110890363241 -1.01817134962393 0.111695574758844
617 576.735823 4907.432639 / 0.424110890363241 0.0119665795000331 -0.214749518902804
618 576.7524832 4908.031385 / 0.424110890363241 0.0119665795000331 -0.214749518902804
619 576.6857144 4907.407167 / 0.424110890363241 0.0119665795000331 -0.214749518902804
620 576.7448638 4906.974833 / 0.424110890363241 0.0119665795000331 -0.214749518902804
621 575.1967475 4882.664509 / 0.548690079103401 -1.11345494869892 0.440617957515432
622 575.3198502 4882.8211 / 0.548690079103401 -1.11345494869892 0.440617957515432
623 575.4138245 4882.997133 / 0.548690079103401 -1.11345494869892 0.194732257312761
624 575.4179899 4882.877987 / 0.548690079103401 -1.11345494869892 0.194732257312761
625 576.8905675 4883.062409 / 0.548690079103401 -0.890946140867819 -0.286345230197766
626 576.8296352 4883.042702 / 0.548690079103401 -0.890946140867819 -0.286345230197766
627 576.4994849 4883.070521 / 0.548690079103401 -0.890946140867819 -0.286345230197766
628 576.2286911 4882.88787 / 0.548690079103401 -0.890946140867819 0.194732257312761
629 577.128234 4885.080723 / 0.548690079103401 0.20188462525219 -0.286345230197766
630 577.3835237 4884.795339 / 0.548690079103401 0.20188462525219 -0.286345230197766
631 577.3734151 4884.538501 / 0.548690079103401 0.20188462525219 -0.286345230197766
632 577.1749634 4884.91753 / 0.548690079103401 0.20188462525219 -0.286345230197766
633 585.8415688 4916.555471 / 0.673269267843561 0.667256924994285 -0.383847891519428
634 585.9042207 4915.717416 / 0.673269267843561 0.667256924994285 -0.384505957822498
635 585.851888 4915.420437 / 0.673269267843561 0.667256924994285 -0.384505957822498
636 586.0325135 4915.87764 / 0.673269267843561 0.667256924994285 -0.384505957822498
637 586.9467901 4915.015553 / 0.673269267843561 0.713524973842579 -0.384505957822498
638 587.2199111 4915.634557 / 0.673269267843561 0.713524973842579 -0.384505957822498
639 587.1380275 4916.283706 / 0.673269267843561 0.713524973842579 -0.383847891519428
640 587.2214952 4915.682905 / 0.673269267843561 0.713524973842579 -0.384505957822498
641 587.941064 4914.940224 / 0.673269267843561 0.045319658047025 -0.397517006301468
642 588.1477209 4915.460054 / 0.673269267843561 0.045319658047025 -0.397517006301468
643 588.4108562 4915.771685 / 0.673269267843561 0.045319658047025 -0.397517006301468
